STATE,STATENAME,ST_CASE,VE_TOTAL,VE_FORMS,PVH_INVL,PEDS,PERNOTMVIT,PERMVIT,PERSONS,COUNTY,COUNTYNAME,CITY,CITYNAME,DAY,DAYNAME,MONTH,MONTHNAME,YEAR,DAY_WEEK,DAY_WEEKNAME,HOUR,HOURNAME,MINUTE,MINUTENAME,NHS,NHSNAME,ROUTE,ROUTENAME,TWAY_ID,TWAY_ID2,RUR_URB,RUR_URBNAME,FUNC_SYS,FUNC_SYSNAME,RD_OWNER,RD_OWNERNAME,MILEPT,MILEPTNAME,LATITUDE,LATITUDENAME,LONGITUD,LONGITUDNAME,SP_JUR,SP_JURNAME,HARM_EV,HARM_EVNAME,MAN_COLL,MAN_COLLNAME,RELJCT1,RELJCT1NAME,RELJCT2,RELJCT2NAME,TYP_INT,TYP_INTNAME,WRK_ZONE,WRK_ZONENAME,REL_ROAD,REL_ROADNAME,LGT_COND,LGT_CONDNAME,WEATHER,WEATHERNAME,SCH_BUS,SCH_BUSNAME,RAIL,RAILNAME,NOT_HOUR,NOT_HOURNAME,NOT_MIN,NOT_MINNAME,ARR_HOUR,ARR_HOURNAME,ARR_MIN,ARR_MINNAME,HOSP_HR,HOSP_HRNAME,HOSP_MN,HOSP_MNNAME,FATALS,DRUNK_DR
41,Oregon,410266,3,3,0,0,0,3,3,17,DESCHUTES (17),190,BEND,19,19,3,March,2020,5,Thursday,15,3:00pm-3:59pm,34,34,1,This section IS ON the NHS,6,Local Street - Municipality,SE 27TH ST,,2,Urban,3,Principal Arterial - Other,4,City or Municipal Highway Agency,0,,44.05103889,44.05103889,-121.26352778,-121.26352778,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,1,Front-to-Rear,0,No,1,Non-Junction,1,Not an Intersection,0,,1,On Roadway,1,Daylight,1,Clear,0,No,0000000,Not Applicable,15,3:00pm-3:59pm,36,36,15,3:00pm-3:59pm,49,49,99,Unknown,99,Unknown EMS Hospital Arrival Time,1,1
41,Oregon,410267,1,1,0,0,0,2,2,19,DOUGLAS (19),0,NOT APPLICABLE,28,28,3,March,2020,7,Saturday,0,0:00am-0:59am,9,9,0,This section IS NOT on the NHS,8,Other,CR-BEAR RIDGE RD,,1,Rural,7,Local,2,County Highway Agency,0,,43.31311667,43.31311667,-123.53629444,-123.53629444,0,No Special Jurisdiction,35,Embankment,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,0,,4,On Roadside,2,Dark - Not Lighted,98,Not Reported,0,No,0000000,Not Applicable,0,0:00am-0:59am,9,9,0,0:00am-0:59am,34,34,99,Unknown,99,Unknown EMS Hospital Arrival Time,1,1
41,Oregon,410268,1,1,0,0,0,2,2,57,TILLAMOOK (57),0,NOT APPLICABLE,29,29,3,March,2020,1,Sunday,16,4:00pm-4:59pm,46,46,0,This section IS NOT on the NHS,4,County Road,CR-TILLAMOOK RIVER RD,,1,Rural,5,Major Collector,2,County Highway Agency,17,17,45.41759167,45.41759167,-123.84509444,-123.84509444,0,No Special Jurisdiction,42,Tree (Standing Only),0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,0,,4,On Roadside,1,Daylight,98,Not Reported,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,99,Unknown EMS Scene Arrival Hour,99,Unknown EMS Scene Arrival Minutes,99,Unknown,99,Unknown EMS Hospital Arrival Time,1,0
41,Oregon,410269,1,1,0,0,0,1,1,43,LINN (43),0,NOT APPLICABLE,31,31,3,March,2020,3,Tuesday,6,6:00am-6:59am,18,18,0,This section IS NOT on the NHS,4,County Road,CR-RIVERSIDE DR,,1,Rural,5,Major Collector,2,County Highway Agency,47,47,44.58454167,44.58454167,-123.18147222,-123.18147222,0,No Special Jurisdiction,91,Unknown Object Not Fixed,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,0,,1,On Roadway,2,Dark - Not Lighted,2,Rain,0,No,0000000,Not Applicable,6,6:00am-6:59am,19,19,6,6:00am-6:59am,32,32,99,Unknown,99,Unknown EMS Hospital Arrival Time,1,0
41,Oregon,410270,1,1,0,1,1,1,1,59,UMATILLA (59),0,NOT APPLICABLE,5,5,5,May,2020,3,Tuesday,8,8:00am-8:59am,22,22,0,This section IS NOT on the NHS,4,County Road,CR-E COE AVE,,1,Rural,7,Local,2,County Highway Agency,38,38,45.78056667,45.78056667,-119.19978611,-119.19978611,0,No Special Jurisdiction,9,Pedalcyclist,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,0,,2,On Shoulder,1,Daylight,1,Clear,0,No,0000000,Not Applicable,8,8:00am-8:59am,26,26,8,8:00am-8:59am,32,32,99,Unknown,99,Unknown EMS Hospital Arrival Time,1,0
41,Oregon,410271,1,1,0,0,0,1,1,33,JOSEPHINE (33),0,NOT APPLICABLE,6,6,4,April,2020,2,Monday,16,4:00pm-4:59pm,16,16,1,This section IS ON the NHS,2,U.S. Highway,US-199 ODOT 25,,1,Rural,3,Principal Arterial - Other,1,State Highway Agency,290,290,42.14048056,42.14048056,-123.65967222,-123.65967222,0,No Special Jurisdiction,42,Tree (Standing Only),0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,0,,4,On Roadside,1,Daylight,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,99,Unknown EMS Scene Arrival Hour,99,Unknown EMS Scene Arrival Minutes,99,Unknown,99,Unknown EMS Hospital Arrival Time,1,0
41,Oregon,410272,2,2,0,0,0,3,3,5,CLACKAMAS (5),0,NOT APPLICABLE,13,13,4,April,2020,2,Monday,11,11:00am-11:59am,0,0,0,This section IS NOT on the NHS,4,County Road,CR-SE 362ND AVE,CR-SE PLATZ LN,2,Urban,6,Minor Collector,2,County Highway Agency,0,,45.44151944,45.44151944,-122.2906,-122.2906,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,2,Front-to-Front,0,No,2,Intersection,3,T-Intersection,0,,1,On Roadway,1,Daylight,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,99,Unknown EMS Scene Arrival Hour,99,Unknown EMS Scene Arrival Minutes,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1,0
41,Oregon,410273,2,2,0,0,0,4,4,9,COLUMBIA (9),1710,RAINIER,15,15,4,April,2020,4,Wednesday,17,5:00pm-5:59pm,3,3,1,This section IS ON the NHS,2,U.S. Highway,US-30 ODOT 92,E FIFTH ST,2,Urban,3,Principal Arterial - Other,1,State Highway Agency,465,465,46.08828889,46.08828889,-122.93150833,-122.93150833,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,6,Angle,0,No,2,Intersection,2,Four-Way Intersection,0,,1,On Roadway,1,Daylight,1,Clear,0,No,0000000,Not Applicable,17,5:00pm-5:59pm,3,3,17,5:00pm-5:59pm,4,4,99,Unknown,99,Unknown EMS Hospital Arrival Time,1,0
41,Oregon,410274,1,1,0,0,0,1,1,29,JACKSON (29),0,NOT APPLICABLE,17,17,4,April,2020,6,Friday,20,8:00pm-8:59pm,10,10,0,This section IS NOT on the NHS,4,County Road,CR-BLACKWELL RD,,2,Urban,5,Major Collector,2,County Highway Agency,61,61,42.42990278,42.42990278,-123.03883333,-123.03883333,0,No Special Jurisdiction,34,Ditch,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,0,,4,On Roadside,2,Dark - Not Lighted,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,99,Unknown EMS Scene Arrival Hour,99,Unknown EMS Scene Arrival Minutes,99,Unknown,99,Unknown EMS Hospital Arrival Time,1,0
41,Oregon,410275,1,1,0,0,0,2,2,61,UNION (61),0,NOT APPLICABLE,26,26,4,April,2020,1,Sunday,13,1:00pm-1:59pm,20,20,0,This section IS NOT on the NHS,4,County Road,CR-PUMPKIN RIDGE RD,,1,Rural,7,Local,2,County Highway Agency,0,,45.55516111,45.55516111,-117.94576944,-117.94576944,0,No Special Jurisdiction,1,Rollover/Overturn,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,0,,4,On Roadside,1,Daylight,98,Not Reported,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,99,Unknown EMS Scene Arrival Hour,99,Unknown EMS Scene Arrival Minutes,99,Unknown,99,Unknown EMS Hospital Arrival Time,1,0
41,Oregon,410276,2,2,0,0,0,4,4,47,MARION (47),0,NOT APPLICABLE,3,3,5,May,2020,1,Sunday,13,1:00pm-1:59pm,4,4,0,This section IS NOT on the NHS,4,County Road,CR-MERIDIAN RD NE,CR-MARQUAM RD NE,1,Rural,5,Major Collector,2,County Highway Agency,44,44,45.07109167,45.07109167,-122.74351111,-122.74351111,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,6,Angle,0,No,2,Intersection,2,Four-Way Intersection,0,,1,On Roadway,1,Daylight,1,Clear,0,No,0000000,Not Applicable,13,1:00pm-1:59pm,4,4,13,1:00pm-1:59pm,9,9,99,Unknown,99,Unknown EMS Hospital Arrival Time,1,0
41,Oregon,410277,1,1,0,0,0,2,2,5,CLACKAMAS (5),2210,WEST LINN,6,6,5,May,2020,4,Wednesday,22,10:00pm-10:59pm,30,30,0,This section IS NOT on the NHS,6,Local Street - Municipality,11TH ST,,2,Urban,7,Local,4,City or Municipal Highway Agency,0,,45.34198611,45.34198611,-122.65109167,-122.65109167,0,No Special Jurisdiction,53,Mail Box,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,0,,4,On Roadside,3,Dark - Lighted,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,99,Unknown EMS Scene Arrival Hour,99,Unknown EMS Scene Arrival Minutes,99,Unknown,99,Unknown EMS Hospital Arrival Time,1,1
41,Oregon,410278,2,2,0,0,0,3,3,39,LANE (39),1960,SPRINGFIELD,6,6,5,May,2020,4,Wednesday,7,7:00am-7:59am,35,35,0,This section IS NOT on the NHS,6,Local Street - Municipality,CENTENNIAL BLVD,FIFTH ST,2,Urban,4,Minor Arterial,4,City or Municipal Highway Agency,0,,44.05625833,44.05625833,-123.01944444,-123.01944444,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,6,Angle,0,No,2,Intersection,2,Four-Way Intersection,0,,1,On Roadway,1,Daylight,10,Cloudy,0,No,0000000,Not Applicable,7,7:00am-7:59am,35,35,7,7:00am-7:59am,38,38,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1,0
41,Oregon,410279,2,2,0,0,0,3,3,35,KLAMATH (35),0,NOT APPLICABLE,8,8,5,May,2020,6,Friday,16,4:00pm-4:59pm,41,41,0,This section IS NOT on the NHS,4,County Road,CR-SEVENMILE RD,,1,Rural,5,Major Collector,2,County Highway Agency,19,19,42.66841389,42.66841389,-122.03036389,-122.03036389,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,2,Front-to-Front,0,No,1,Non-Junction,1,Not an Intersection,0,,1,On Roadway,8,Not Reported,98,Not Reported,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,99,Unknown EMS Scene Arrival Hour,99,Unknown EMS Scene Arrival Minutes,99,Unknown,99,Unknown EMS Hospital Arrival Time,1,1
41,Oregon,410280,1,1,0,0,0,1,1,17,DESCHUTES (17),0,NOT APPLICABLE,9,9,5,May,2020,7,Saturday,18,6:00pm-6:59pm,32,32,0,This section IS NOT on the NHS,8,Other,FS-950,,1,Rural,7,Local,64,U.S. Forest Service,0,,77.7777,77.7777,777.7777,777.7777,0,No Special Jurisdiction,58,Ground,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,0,,98,Not Reported,8,Not Reported,98,Not Reported,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,99,Unknown EMS Scene Arrival Hour,99,Unknown EMS Scene Arrival Minutes,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1,1
41,Oregon,410281,1,1,0,1,1,1,1,59,UMATILLA (59),990,HERMISTON,12,12,5,May,2020,3,Tuesday,4,4:00am-4:59am,30,30,0,This section IS NOT on the NHS,3,State Highway,SR-207 ODOT 333,,2,Urban,4,Minor Arterial,1,State Highway Agency,85,85,45.83760278,45.83760278,-119.31099167,-119.31099167,0,No Special Jurisdiction,8,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,0,,1,On Roadway,2,Dark - Not Lighted,2,Rain,0,No,0000000,Not Applicable,4,4:00am-4:59am,34,34,4,4:00am-4:59am,41,41,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1,0
41,Oregon,410282,1,1,0,0,0,1,1,51,MULTNOMAH (51),1650,PORTLAND,17,17,5,May,2020,1,Sunday,5,5:00am-5:59am,40,40,0,This section IS NOT on the NHS,6,Local Street - Municipality,NE MARIINE DR,,2,Urban,5,Major Collector,4,City or Municipal Highway Agency,0,,45.57158889,45.57158889,-122.5423,-122.5423,0,No Special Jurisdiction,3,Immersion or Partial Immersion,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,0,,4,On Roadside,8,Not Reported,98,Not Reported,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,99,Unknown EMS Scene Arrival Hour,99,Unknown EMS Scene Arrival Minutes,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1,0
41,Oregon,410283,2,2,0,0,0,2,2,19,DOUGLAS (19),1780,ROSEBURG,20,20,5,May,2020,4,Wednesday,12,12:00pm-12:59pm,58,58,1,This section IS ON the NHS,3,State Highway,SR-138 ODOT 138,POMONA ST,2,Urban,3,Principal Arterial - Other,1,State Highway Agency,21,21,43.21393611,43.21393611,-123.30048611,-123.30048611,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,6,Angle,0,No,2,Intersection,2,Four-Way Intersection,0,,1,On Roadway,1,Daylight,98,Not Reported,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,99,Unknown EMS Scene Arrival Hour,99,Unknown EMS Scene Arrival Minutes,99,Unknown,99,Unknown EMS Hospital Arrival Time,1,1
41,Oregon,410284,1,1,0,1,1,1,1,39,LANE (39),660,EUGENE,21,21,5,May,2020,5,Thursday,1,1:00am-1:59am,0,0,0,This section IS NOT on the NHS,6,Local Street - Municipality,S BERTELSEN RD,,2,Urban,4,Minor Arterial,4,City or Municipal Highway Agency,0,,44.055525,44.055525,-123.16310278,-123.16310278,0,No Special Jurisdiction,8,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,0,,98,Not Reported,2,Dark - Not Lighted,2,Rain,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,99,Unknown EMS Scene Arrival Hour,99,Unknown EMS Scene Arrival Minutes,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1,0
41,Oregon,410285,1,1,0,0,0,1,1,29,JACKSON (29),0,NOT APPLICABLE,22,22,5,May,2020,6,Friday,15,3:00pm-3:59pm,0,0,0,This section IS NOT on the NHS,4,County Road,CR-UPPER APPLEGATE RD,,1,Rural,5,Major Collector,2,County Highway Agency,37,37,42.18518889,42.18518889,-123.0452,-123.0452,0,No Special Jurisdiction,34,Ditch,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,0,,4,On Roadside,1,Daylight,1,Clear,0,No,0000000,Not Applicable,15,3:00pm-3:59pm,2,2,15,3:00pm-3:59pm,7,7,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1,0
41,Oregon,410286,2,2,0,0,0,2,2,41,LINCOLN (41),0,NOT APPLICABLE,24,24,5,May,2020,1,Sunday,11,11:00am-11:59am,5,5,1,This section IS ON the NHS,2,U.S. Highway,US-20 ODOT 33,SR-229 ODOT,1,Rural,3,Principal Arterial - Other,1,State Highway Agency,110,110,44.63359167,44.63359167,-123.94741667,-123.94741667,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,6,Angle,0,No,2,Intersection,2,Four-Way Intersection,0,,1,On Roadway,1,Daylight,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,99,Unknown EMS Scene Arrival Hour,99,Unknown EMS Scene Arrival Minutes,99,Unknown,99,Unknown EMS Hospital Arrival Time,1,0
41,Oregon,410287,2,2,0,0,0,3,3,33,JOSEPHINE (33),0,NOT APPLICABLE,26,26,5,May,2020,3,Tuesday,20,8:00pm-8:59pm,13,13,0,This section IS NOT on the NHS,4,County Road,CR-FISH HATCHERY RD,,1,Rural,5,Major Collector,2,County Highway Agency,99998,Not Reported,42.35381944,42.35381944,-123.41149444,-123.41149444,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,2,Front-to-Front,0,No,1,Non-Junction,1,Not an Intersection,0,,1,On Roadway,6,Dark - Unknown Lighting,98,Not Reported,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,99,Unknown EMS Scene Arrival Hour,99,Unknown EMS Scene Arrival Minutes,99,Unknown,99,Unknown EMS Hospital Arrival Time,1,1
41,Oregon,410288,2,2,0,0,0,3,3,35,KLAMATH (35),0,NOT APPLICABLE,29,29,5,May,2020,6,Friday,16,4:00pm-4:59pm,36,36,0,This section IS NOT on the NHS,4,County Road,CR-DELFATTI LN,,1,Rural,7,Local,2,County Highway Agency,2,2,42.14064167,42.14064167,-121.80851389,-121.80851389,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,6,Angle,0,No,8,Driveway Access Related,1,Not an Intersection,0,,1,On Roadway,1,Daylight,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,99,Unknown EMS Scene Arrival Hour,99,Unknown EMS Scene Arrival Minutes,99,Unknown,99,Unknown EMS Hospital Arrival Time,1,0
41,Oregon,410289,1,1,0,0,0,2,2,45,MALHEUR (45),0,NOT APPLICABLE,30,30,5,May,2020,7,Saturday,18,6:00pm-6:59pm,58,58,0,This section IS NOT on the NHS,4,County Road,CR-TWIN SPRINGS RD,,1,Rural,7,Local,2,County Highway Agency,157,157,43.65858889,43.65858889,-117.40489722,-117.40489722,0,No Special Jurisdiction,35,Embankment,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,0,,4,On Roadside,1,Daylight,10,Cloudy,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,99,Unknown EMS Scene Arrival Hour,99,Unknown EMS Scene Arrival Minutes,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),2,1
41,Oregon,410290,2,2,0,0,0,4,4,47,MARION (47),0,NOT APPLICABLE,1,1,6,June,2020,2,Monday,7,7:00am-7:59am,41,41,0,This section IS NOT on the NHS,4,County Road,CR-HOWELL PRAIRIE RD NE,,1,Rural,5,Major Collector,2,County Highway Agency,18,18,44.93389444,44.93389444,-122.88376111,-122.88376111,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,2,Front-to-Front,0,No,1,Non-Junction,1,Not an Intersection,0,,1,On Roadway,1,Daylight,1,Clear,0,No,0000000,Not Applicable,7,7:00am-7:59am,41,41,7,7:00am-7:59am,50,50,99,Unknown,99,Unknown EMS Hospital Arrival Time,3,0
41,Oregon,410291,1,1,0,0,0,1,1,51,MULTNOMAH (51),1650,PORTLAND,4,4,6,June,2020,5,Thursday,0,0:00am-0:59am,9,9,0,This section IS NOT on the NHS,6,Local Street - Municipality,NE PRESCOTT ST,,2,Urban,5,Major Collector,4,City or Municipal Highway Agency,0,,45.55543333,45.55543333,-122.641125,-122.641125,0,No Special Jurisdiction,42,Tree (Standing Only),0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,0,,4,On Roadside,3,Dark - Lighted,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,99,Unknown EMS Scene Arrival Hour,99,Unknown EMS Scene Arrival Minutes,99,Unknown,99,Unknown EMS Hospital Arrival Time,1,1
41,Oregon,410292,1,1,0,1,1,1,1,51,MULTNOMAH (51),1650,PORTLAND,4,4,6,June,2020,5,Thursday,23,11:00pm-11:59pm,4,4,1,This section IS ON the NHS,3,State Highway,SR-99 ODOT 91,,2,Urban,3,Principal Arterial - Other,1,State Highway Agency,47,47,45.46617222,45.46617222,-122.69684722,-122.69684722,0,No Special Jurisdiction,8,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,0,,98,Not Reported,6,Dark - Unknown Lighting,98,Not Reported,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,99,Unknown EMS Scene Arrival Hour,99,Unknown EMS Scene Arrival Minutes,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1,0
41,Oregon,410293,2,2,0,0,0,2,2,39,LANE (39),1960,SPRINGFIELD,5,5,6,June,2020,6,Friday,12,12:00pm-12:59pm,34,34,1,This section IS ON the NHS,3,State Highway,SR-126 ODOT 33,CR-HOLDEN CR LN,1,Rural,3,Principal Arterial - Other,1,State Highway Agency,190,190,44.09256944,44.09256944,-122.71832778,-122.71832778,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,1,Front-to-Rear,0,No,3,Intersection-Related,3,T-Intersection,0,,1,On Roadway,1,Daylight,10,Cloudy,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,99,Unknown EMS Scene Arrival Hour,99,Unknown EMS Scene Arrival Minutes,99,Unknown,99,Unknown EMS Hospital Arrival Time,1,0
41,Oregon,410294,1,1,0,0,0,1,1,51,MULTNOMAH (51),1650,PORTLAND,7,7,6,June,2020,1,Sunday,20,8:00pm-8:59pm,57,57,0,This section IS NOT on the NHS,6,Local Street - Municipality,SE MT SCOTT BLVD,,2,Urban,5,Major Collector,4,City or Municipal Highway Agency,0,,45.46812222,45.46812222,-122.56485,-122.56485,0,No Special Jurisdiction,24,Guardrail Face,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,0,,4,On Roadside,6,Dark - Unknown Lighting,98,Not Reported,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,99,Unknown EMS Scene Arrival Hour,99,Unknown EMS Scene Arrival Minutes,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1,1
41,Oregon,410295,2,2,0,0,0,2,2,67,WASHINGTON (67),0,NOT APPLICABLE,11,11,6,June,2020,5,Thursday,8,8:00am-8:59am,46,46,1,This section IS ON the NHS,2,U.S. Highway,US-26 ODOT 47,,1,Rural,3,Principal Arterial - Other,1,State Highway Agency,473,473,45.66504444,45.66504444,-123.16505278,-123.16505278,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,2,Front-to-Front,0,No,1,Non-Junction,1,Not an Intersection,0,,1,On Roadway,1,Daylight,2,Rain,0,No,0000000,Not Applicable,8,8:00am-8:59am,46,46,8,8:00am-8:59am,49,49,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1,0
41,Oregon,410296,1,1,0,0,0,2,2,55,SHERMAN (55),1783,RUFUS,16,16,6,June,2020,3,Tuesday,16,4:00pm-4:59pm,5,5,1,This section IS ON the NHS,1,Interstate,I-84,,1,Rural,1,Interstate,1,State Highway Agency,1095,1095,45.69308611,45.69308611,-120.74781389,-120.74781389,0,No Special Jurisdiction,1,Rollover/Overturn,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,0,,4,On Roadside,1,Daylight,98,Not Reported,0,No,0000000,Not Applicable,16,4:00pm-4:59pm,7,7,16,4:00pm-4:59pm,24,24,99,Unknown,99,Unknown EMS Hospital Arrival Time,1,1
41,Oregon,410297,2,2,0,0,0,3,3,5,CLACKAMAS (5),0,NOT APPLICABLE,19,19,6,June,2020,6,Friday,23,11:00pm-11:59pm,18,18,0,This section IS NOT on the NHS,3,State Highway,SR-224 ODOT 171,,1,Rural,4,Minor Arterial,1,State Highway Agency,168,168,45.36985556,45.36985556,-122.37328056,-122.37328056,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,2,Front-to-Front,0,No,1,Non-Junction,1,Not an Intersection,0,,1,On Roadway,2,Dark - Not Lighted,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,99,Unknown EMS Scene Arrival Hour,99,Unknown EMS Scene Arrival Minutes,99,Unknown,99,Unknown EMS Hospital Arrival Time,1,1
41,Oregon,410298,1,1,0,1,1,1,1,51,MULTNOMAH (51),1650,PORTLAND,22,22,6,June,2020,2,Monday,14,2:00pm-2:59pm,35,35,0,This section IS NOT on the NHS,6,Local Street - Municipality,NE MULTNOMAH ST,NE 16TH AVE,2,Urban,4,Minor Arterial,4,City or Municipal Highway Agency,0,,45.53146111,45.53146111,-122.64946667,-122.64946667,0,No Special Jurisdiction,9,Pedalcyclist,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,2,Intersection,2,Four-Way Intersection,0,,1,On Roadway,1,Daylight,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,99,Unknown EMS Scene Arrival Hour,99,Unknown EMS Scene Arrival Minutes,99,Unknown,99,Unknown EMS Hospital Arrival Time,1,0
41,Oregon,410299,1,1,0,1,1,1,1,5,CLACKAMAS (5),1360,MILWAUKIE,2,2,7,July,2020,5,Thursday,12,12:00pm-12:59pm,6,6,0,This section IS NOT on the NHS,6,Local Street - Municipality,SE WICHITA AVE,,2,Urban,7,Local,4,City or Municipal Highway Agency,0,,45.45378611,45.45378611,-122.60080278,-122.60080278,0,No Special Jurisdiction,8,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,0,,1,On Roadway,8,Not Reported,98,Not Reported,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,99,Unknown EMS Scene Arrival Hour,99,Unknown EMS Scene Arrival Minutes,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1,0
41,Oregon,410301,1,1,0,0,0,2,2,1,BAKER (1),0,NOT APPLICABLE,5,5,7,July,2020,1,Sunday,5,5:00am-5:59am,25,25,0,This section IS NOT on the NHS,4,County Road,CR-SKY RANCH RD,,1,Rural,7,Local,2,County Highway Agency,13,13,44.89001111,44.89001111,-117.95231667,-117.95231667,0,No Special Jurisdiction,5,Fell/Jumped from Vehicle,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,0,,1,On Roadway,8,Not Reported,98,Not Reported,0,No,0000000,Not Applicable,88,Not Applicable (Not Notified),88,Not Applicable (Not Notified),88,Not Applicable,88,Not Applicable,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),1,0
