STATE,STATENAME,ST_CASE,VE_TOTAL,VE_FORMS,PVH_INVL,PEDS,PERSONS,PERMVIT,PERNOTMVIT,COUNTY,CITY,DAY,DAYNAME,MONTH,MONTHNAME,YEAR,DAY_WEEK,DAY_WEEKNAME,HOUR,HOURNAME,MINUTE,MINUTENAME,NHS,NHSNAME,ROUTE,ROUTENAME,TWAY_ID,TWAY_ID2,RUR_URB,RUR_URBNAME,FUNC_SYS,FUNC_SYSNAME,RD_OWNER,RD_OWNERNAME,MILEPT,MILEPTNAME,LATITUDE,LATITUDENAME,LONGITUD,LONGITUDNAME,SP_JUR,SP_JURNAME,HARM_EV,HARM_EVNAME,MAN_COLL,MAN_COLLNAME,RELJCT1,RELJCT1NAME,RELJCT2,RELJCT2NAME,TYP_INT,TYP_INTNAME,WRK_ZONE,WRK_ZONENAME,REL_ROAD,REL_ROADNAME,LGT_COND,LGT_CONDNAME,WEATHER1,WEATHER1NAME,WEATHER2,WEATHER2NAME,WEATHER,WEATHERNAME,SCH_BUS,SCH_BUSNAME,RAIL,RAILNAME,NOT_HOUR,NOT_HOURNAME,NOT_MIN,NOT_MINNAME,ARR_HOUR,ARR_HOURNAME,ARR_MIN,ARR_MINNAME,HOSP_HR,HOSP_HRNAME,HOSP_MN,HOSP_MNNAME,CF1,CF1NAME,CF2,CF2NAME,CF3,CF3NAME,FATALS,DRUNK_DR
41,Oregon,410246,2,2,0,0,2,2,0,5,0,30,30,1,January,2015,6,Friday,21,9:00pm-9:59pm,29,29,1,This section IS ON the NHS,3,State Highway,SR-212 (ODOT 174),US-26 (ODOT 26) RAMP,2,Urban,3,Principal Arterial - Other,1,State Highway Agency,84,84,45.43266944,45.43266944,-122.3420556,-122.34205556,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,6,Angle,0,No,2,Intersection,3,T-Intersection,0,,1,On Roadway,2,Dark - Not Lighted,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,21,9:00pm-9:59pm,29,29,99,Unknown EMS Scene Arrival Hour,99,Unknown EMS Scene Arrival Minutes,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),0,,0,,0,,1,0
41,Oregon,410247,1,1,0,0,2,2,0,31,0,19,19,8,August,2015,4,Wednesday,10,10:00am-10:59am,13,13,1,This section IS ON the NHS,2,U.S. Highway,US-97 (ODOT 4),,1,Rural,3,Principal Arterial - Other,1,State Highway Agency,1035,1035,44.52300833,44.52300833,-121.1806972,-121.18069722,0,No Special Jurisdiction,52,Guardrail End,0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,0,,4,On Roadside,1,Daylight,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,10,10:00am-10:59am,14,14,10,10:00am-10:59am,30,30,10,10:00am-10:59am,50,50,0,,0,,0,,1,0
41,Oregon,410248,2,2,0,0,2,2,0,45,0,20,20,8,August,2015,5,Thursday,10,10:00am-10:59am,38,38,1,This section IS ON the NHS,1,Interstate,I-84,,1,Rural,1,Interstate,1,State Highway Agency,3572,3572,44.03804722,44.03804722,-116.9623833,-116.96238333,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,1,Front-to-Rear,0,No,1,Non-Junction,1,Not an Intersection,0,,1,On Roadway,1,Daylight,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,10,10:00am-10:59am,40,40,10,10:00am-10:59am,55,55,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),0,,0,,0,,1,0
41,Oregon,410249,1,1,0,0,1,1,0,39,0,20,20,8,August,2015,5,Thursday,14,2:00pm-2:59pm,0,0,1,This section IS ON the NHS,3,State Highway,SR-126 (ODOT 15),,1,Rural,3,Principal Arterial - Other,1,State Highway Agency,183,183,44.09679167,44.09679167,-122.7056028,-122.70560278,0,No Special Jurisdiction,42,Tree (Standing Only),0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,0,,4,On Roadside,1,Daylight,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,14,2:00pm-2:59pm,4,4,14,2:00pm-2:59pm,24,24,14,2:00pm-2:59pm,55,55,0,,0,,0,,1,0
41,Oregon,410250,2,2,0,0,4,4,0,47,1810,1,1,4,April,2015,4,Wednesday,14,2:00pm-2:59pm,5,5,1,This section IS ON the NHS,6,Local Street - Municipality,PORTLAND RD NE,SILVERTON RD NE,2,Urban,3,Principal Arterial - Other,4,City or Municipal Highway Agency,0,,44.96010278,44.96010278,-123.0155778,-123.01557778,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,2,Front-to-Front,0,No,2,Intersection,2,Four-Way Intersection,0,,1,On Roadway,1,Daylight,10,Cloudy,0,No Additional Atmospheric Conditions,10,Cloudy,0,No,0000000,Not Applicable,14,2:00pm-2:59pm,4,4,14,2:00pm-2:59pm,10,10,99,Unknown,99,Unknown EMS Hospital Arrival Time,0,,0,,0,,1,0
41,Oregon,410251,1,1,0,0,2,2,0,47,0,19,19,6,June,2015,6,Friday,18,6:00pm-6:59pm,29,29,0,This section IS NOT on the NHS,4,County Road,CR-DECONINCK RD NE,CR-MANNING RD NE,1,Rural,7,Local,2,County Highway Agency,16,16,45.14349167,45.14349167,-122.9305694,-122.93056944,0,No Special Jurisdiction,1,Rollover/Overturn,0,Not a Collision with Motor Vehicle In-Transport,0,No,3,Intersection-Related,3,T-Intersection,0,,1,On Roadway,1,Daylight,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,18,6:00pm-6:59pm,29,29,18,6:00pm-6:59pm,43,43,99,Unknown,99,Unknown EMS Hospital Arrival Time,0,,0,,0,,1,1
41,Oregon,410252,1,1,0,0,2,2,0,39,660,1,1,7,July,2015,4,Wednesday,20,8:00pm-8:59pm,48,48,1,This section IS ON the NHS,3,State Highway,SR-69 (ODOT 69),,2,Urban,3,Principal Arterial - Other,1,State Highway Agency,28,28,44.04821667,44.04821667,-123.1784222,-123.17842222,0,No Special Jurisdiction,33,Curb,0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,0,,3,On Median,5,Dusk,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,20,8:00pm-8:59pm,48,48,20,8:00pm-8:59pm,51,51,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),0,,0,,0,,1,1
41,Oregon,410253,1,1,0,1,1,1,1,39,1960,18,18,9,September,2015,6,Friday,16,4:00pm-4:59pm,1,1,1,This section IS ON the NHS,3,State Highway,SR-126 (ODOT 15),32ND ST,2,Urban,3,Principal Arterial - Other,1,State Highway Agency,37,37,44.04583889,44.04583889,-122.9807778,-122.98077778,0,No Special Jurisdiction,8,Pedestrian,0,Not a Collision with Motor Vehicle In-Transport,0,No,3,Intersection-Related,3,T-Intersection,0,,1,On Roadway,1,Daylight,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,16,4:00pm-4:59pm,1,1,16,4:00pm-4:59pm,6,6,16,4:00pm-4:59pm,33,33,0,,0,,0,,1,0
41,Oregon,410254,3,3,0,1,8,8,1,57,0,17,17,7,July,2015,6,Friday,14,2:00pm-2:59pm,55,55,0,This section IS NOT on the NHS,3,State Highway,SR-6 (ODOT 37),,1,Rural,4,Minor Arterial,1,State Highway Agency,251,251,45.59696111,45.59696111,-123.5060472,-123.50604722,0,No Special Jurisdiction,8,Pedestrian,0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,1,Construction,1,On Roadway,1,Daylight,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,14,2:00pm-2:59pm,59,59,15,3:00pm-3:59pm,24,24,99,Unknown,99,Unknown EMS Hospital Arrival Time,0,,0,,0,,1,0
41,Oregon,410255,7,2,5,0,2,2,0,13,1700,18,18,7,July,2015,7,Saturday,2,2:00am-2:59am,27,27,1,This section IS ON the NHS,3,State Highway,SR-126 (ODOT 41),JUNIPER ST,2,Urban,3,Principal Arterial - Other,1,State Highway Agency,193,193,44.30293056,44.30293056,-120.8361278,-120.83612778,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,6,Angle,0,No,2,Intersection,2,Four-Way Intersection,0,,1,On Roadway,3,Dark - Lighted,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,2,2:00am-2:59am,27,27,2,2:00am-2:59am,33,33,2,2:00am-2:59am,53,53,20,Police Pursuit Involved,0,,0,,1,1
41,Oregon,410256,1,1,0,0,1,1,0,29,0,18,18,7,July,2015,7,Saturday,20,8:00pm-8:59pm,25,25,0,This section IS NOT on the NHS,3,State Highway,SR-62 (ODOT 22),,1,Rural,4,Minor Arterial,1,State Highway Agency,408,408,42.72109444,42.72109444,-122.5347667,-122.53476667,0,No Special Jurisdiction,1,Rollover/Overturn,0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,0,,4,On Roadside,1,Daylight,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,20,8:00pm-8:59pm,25,25,20,8:00pm-8:59pm,44,44,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),0,,0,,0,,1,1
41,Oregon,410257,1,1,0,0,1,1,0,53,0,16,16,9,September,2015,4,Wednesday,20,8:00pm-8:59pm,15,15,0,This section IS NOT on the NHS,4,County Road,CR-ZENA RD NW,CR-BRUSH COLLEGE RD NW,1,Rural,5,Major Collector,2,County Highway Agency,53,53,45.01503333,45.01503333,-123.1247944,-123.12479444,0,No Special Jurisdiction,1,Rollover/Overturn,0,Not a Collision with Motor Vehicle In-Transport,0,No,3,Intersection-Related,3,T-Intersection,0,,4,On Roadside,2,Dark - Not Lighted,10,Cloudy,0,No Additional Atmospheric Conditions,10,Cloudy,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,99,Unknown EMS Scene Arrival Hour,99,Unknown EMS Scene Arrival Minutes,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),0,,0,,0,,1,1
41,Oregon,410258,2,2,0,0,2,2,0,51,1650,16,16,9,September,2015,4,Wednesday,16,4:00pm-4:59pm,4,4,1,This section IS ON the NHS,2,U.S. Highway,US-26 (ODOT 26),SE 33RD AVE,2,Urban,3,Principal Arterial - Other,1,State Highway Agency,25,25,45.49679722,45.49679722,-122.6314528,-122.63145278,0,No Special Jurisdiction,31,"Other Post, Other Pole or Other Supports",0,Not a Collision with Motor Vehicle In-Transport,0,No,3,Intersection-Related,2,Four-Way Intersection,0,,4,On Roadside,1,Daylight,10,Cloudy,0,No Additional Atmospheric Conditions,10,Cloudy,0,No,0000000,Not Applicable,16,4:00pm-4:59pm,4,4,99,Unknown EMS Scene Arrival Hour,99,Unknown EMS Scene Arrival Minutes,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),14,"Motor Vehicle struck by falling cargo,or something that came loose from or something that was set in motion by a vehicle",0,,0,,1,0
41,Oregon,410259,2,2,0,0,3,3,0,19,0,20,20,9,September,2015,1,Sunday,19,7:00pm-7:59pm,20,20,1,This section IS ON the NHS,3,State Highway,SR-38 (ODOT 45),,1,Rural,3,Principal Arterial - Other,1,State Highway Agency,203,203,43.66008611,43.66008611,-123.7853944,-123.78539444,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,2,Front-to-Front,0,No,1,Non-Junction,1,Not an Intersection,0,,1,On Roadway,2,Dark - Not Lighted,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,19,7:00pm-7:59pm,21,21,19,7:00pm-7:59pm,43,43,20,8:00pm-8:59pm,30,30,0,,0,,0,,1,0
41,Oregon,410260,1,1,0,0,4,4,0,57,0,21,21,9,September,2015,2,Monday,19,7:00pm-7:59pm,53,53,0,This section IS NOT on the NHS,4,County Road,CR-MIAMI FOLEY RD,,1,Rural,5,Major Collector,2,County Highway Agency,120,120,45.70538889,45.70538889,-123.8528083,-123.85280833,0,No Special Jurisdiction,35,Embankment,0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,0,,4,On Roadside,2,Dark - Not Lighted,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,19,7:00pm-7:59pm,54,54,20,8:00pm-8:59pm,4,4,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),0,,0,,0,,1,0
41,Oregon,410261,3,3,0,0,3,3,0,39,0,22,22,9,September,2015,3,Tuesday,14,2:00pm-2:59pm,19,19,1,This section IS ON the NHS,2,U.S. Highway,US-101 (ODOT 9),,1,Rural,3,Principal Arterial - Other,1,State Highway Agency,1726,1726,44.18365278,44.18365278,-124.1152833,-124.11528333,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,6,Angle,0,No,1,Non-Junction,1,Not an Intersection,0,,1,On Roadway,1,Daylight,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,99,Unknown EMS Scene Arrival Hour,99,Unknown EMS Scene Arrival Minutes,99,Unknown,99,Unknown EMS Hospital Arrival Time,0,,0,,0,,1,0
41,Oregon,410262,1,1,0,0,2,2,0,25,0,24,24,9,September,2015,5,Thursday,20,8:00pm-8:59pm,12,12,1,This section IS ON the NHS,2,U.S. Highway,US-20 (ODOT 7),,1,Rural,3,Principal Arterial - Other,1,State Highway Agency,1145,1145,43.53169444,43.53169444,-119.3137639,-119.31376389,0,No Special Jurisdiction,1,Rollover/Overturn,0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,0,,4,On Roadside,2,Dark - Not Lighted,98,Not Reported,0,No Additional Atmospheric Conditions,98,Not Reported,0,No,0000000,Not Applicable,20,8:00pm-8:59pm,12,12,20,8:00pm-8:59pm,45,45,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),0,,0,,0,,2,1
41,Oregon,410263,1,1,0,0,1,1,0,45,0,24,24,9,September,2015,5,Thursday,22,10:00pm-10:59pm,0,0,1,This section IS ON the NHS,2,U.S. Highway,US-26 (ODOT 5),,1,Rural,3,Principal Arterial - Other,1,State Highway Agency,2469,2469,44.27433611,44.27433611,-117.6441083,-117.64410833,0,No Special Jurisdiction,1,Rollover/Overturn,0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,0,,4,On Roadside,2,Dark - Not Lighted,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,23,11:00pm-11:59pm,17,17,23,11:00pm-11:59pm,36,36,1,1:00am-1:59am,36,36,0,,0,,0,,1,0
41,Oregon,410264,1,1,0,0,1,1,0,53,0,23,23,9,September,2015,4,Wednesday,21,9:00pm-9:59pm,45,45,0,This section IS NOT on the NHS,4,County Road,CR-RED PRAIRIE RD,,1,Rural,6,Minor Collector,2,County Highway Agency,0,,45.0387,45.0387,-123.4051917,-123.40519167,0,No Special Jurisdiction,1,Rollover/Overturn,0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,0,,4,On Roadside,2,Dark - Not Lighted,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,21,9:00pm-9:59pm,46,46,22,10:00pm-10:59pm,0,0,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),0,,0,,0,,1,1
41,Oregon,410265,1,1,0,0,1,1,0,23,0,25,25,9,September,2015,6,Friday,16,4:00pm-4:59pm,40,40,0,This section IS NOT on the NHS,4,County Road,CR-COUNTY RD 63,,1,Rural,5,Major Collector,2,County Highway Agency,147,147,99.9999,Unknown,999.9999,Unknown,0,No Special Jurisdiction,42,Tree (Standing Only),0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,0,,4,On Roadside,1,Daylight,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,16,4:00pm-4:59pm,46,46,17,5:00pm-5:59pm,30,30,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),0,,0,,0,,1,0
41,Oregon,410266,4,2,2,0,2,2,0,33,0,26,26,9,September,2015,7,Saturday,15,3:00pm-3:59pm,21,21,1,This section IS ON the NHS,3,State Highway,SR-99 (ODOT 60),,2,Urban,3,Principal Arterial - Other,1,State Highway Agency,20,20,42.421675,42.421675,-123.3011278,-123.30112778,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,6,Angle,0,No,1,Non-Junction,1,Not an Intersection,0,,1,On Roadway,1,Daylight,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,15,3:00pm-3:59pm,21,21,15,3:00pm-3:59pm,27,27,99,Unknown,99,Unknown EMS Hospital Arrival Time,0,,0,,0,,1,1
41,Oregon,410267,1,1,0,1,1,1,1,51,1650,27,27,9,September,2015,1,Sunday,2,2:00am-2:59am,6,6,0,This section IS NOT on the NHS,6,Local Street - Municipality,SE STARK ST,SE 29TH AVE,2,Urban,5,Major Collector,4,City or Municipal Highway Agency,0,,45.51931667,45.51931667,-122.6358944,-122.63589444,0,No Special Jurisdiction,8,Pedestrian,0,Not a Collision with Motor Vehicle In-Transport,0,No,3,Intersection-Related,3,T-Intersection,0,,1,On Roadway,3,Dark - Lighted,10,Cloudy,0,No Additional Atmospheric Conditions,10,Cloudy,0,No,0000000,Not Applicable,2,2:00am-2:59am,6,6,2,2:00am-2:59am,10,10,2,2:00am-2:59am,34,34,0,,0,,0,,1,1
41,Oregon,410268,1,1,0,0,1,1,0,29,0,27,27,9,September,2015,1,Sunday,13,1:00pm-1:59pm,58,58,1,This section IS ON the NHS,1,Interstate,I-5,,1,Rural,1,Interstate,1,State Highway Agency,55,55,42.088725,42.088725,-122.6032278,-122.60322778,0,No Special Jurisdiction,25,Concrete Traffic Barrier,0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,0,,3,On Median,1,Daylight,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,13,1:00pm-1:59pm,58,58,14,2:00pm-2:59pm,3,3,14,2:00pm-2:59pm,33,33,0,,0,,0,,1,0
41,Oregon,410269,2,2,0,0,2,2,0,71,0,30,30,9,September,2015,4,Wednesday,9,9:00am-9:59am,56,56,1,This section IS ON the NHS,3,State Highway,SR-18 (ODOT 39),CR-RED PRAIRIE RD,1,Rural,3,Principal Arterial - Other,1,State Highway Agency,315,315,45.08489167,45.08489167,-123.4135778,-123.41357778,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,6,Angle,0,No,2,Intersection,2,Four-Way Intersection,0,,1,On Roadway,1,Daylight,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,9,9:00am-9:59am,57,57,10,10:00am-10:59am,2,2,99,Unknown,99,Unknown EMS Hospital Arrival Time,0,,0,,0,,1,0
41,Oregon,410270,1,1,0,1,2,2,1,67,1000,1,1,10,October,2015,5,Thursday,19,7:00pm-7:59pm,29,29,1,This section IS ON the NHS,6,Local Street - Municipality,NE CORNELL RD,NE ELAM YOUNG PKWY,2,Urban,3,Principal Arterial - Other,4,City or Municipal Highway Agency,0,,45.53364167,45.53364167,-122.9312111,-122.93121111,0,No Special Jurisdiction,8,Pedestrian,0,Not a Collision with Motor Vehicle In-Transport,0,No,3,Intersection-Related,3,T-Intersection,0,,1,On Roadway,3,Dark - Lighted,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,19,7:00pm-7:59pm,29,29,19,7:00pm-7:59pm,35,35,19,7:00pm-7:59pm,58,58,0,,0,,0,,1,0
41,Oregon,410271,1,1,0,1,1,1,1,5,1580,18,18,9,September,2015,6,Friday,0,0:00am-0:59am,25,25,1,This section IS ON the NHS,3,State Highway,SR-213 (ODOT 160),,2,Urban,3,Principal Arterial - Other,1,State Highway Agency,29,29,45.33055278,45.33055278,-122.5756278,-122.57562778,0,No Special Jurisdiction,8,Pedestrian,0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,0,,1,On Roadway,3,Dark - Lighted,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,0,0:00am-0:59am,31,31,0,0:00am-0:59am,45,45,1,1:00am-1:59am,15,15,0,,0,,0,,1,0
41,Oregon,410272,1,1,0,0,1,1,0,55,0,3,3,10,October,2015,7,Saturday,0,0:00am-0:59am,30,30,1,This section IS ON the NHS,2,U.S. Highway,US-97 (ODOT 42),,1,Rural,3,Principal Arterial - Other,1,State Highway Agency,37,37,45.55951944,45.55951944,-120.6910722,-120.69107222,0,No Special Jurisdiction,1,Rollover/Overturn,0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,0,,4,On Roadside,2,Dark - Not Lighted,98,Not Reported,0,No Additional Atmospheric Conditions,98,Not Reported,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,99,Unknown EMS Scene Arrival Hour,99,Unknown EMS Scene Arrival Minutes,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),0,,0,,0,,1,1
41,Oregon,410273,1,1,0,1,3,3,1,35,0,4,4,10,October,2015,1,Sunday,20,8:00pm-8:59pm,40,40,1,This section IS ON the NHS,2,U.S. Highway,US-97 (ODOT 4),,2,Urban,3,Principal Arterial - Other,1,State Highway Agency,2783,2783,42.18063333,42.18063333,-121.8013583,-121.80135833,0,No Special Jurisdiction,8,Pedestrian,0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,0,,1,On Roadway,2,Dark - Not Lighted,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,20,8:00pm-8:59pm,49,49,20,8:00pm-8:59pm,51,51,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),0,,0,,0,,1,0
41,Oregon,410274,2,2,0,0,3,3,0,29,0,4,4,10,October,2015,1,Sunday,16,4:00pm-4:59pm,38,38,0,This section IS NOT on the NHS,4,County Road,CR-TOLO RD,,2,Urban,6,Minor Collector,2,County Highway Agency,72,72,42.40206111,42.40206111,-122.9685139,-122.96851389,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,1,Front-to-Rear,0,No,1,Non-Junction,1,Not an Intersection,0,,1,On Roadway,1,Daylight,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,16,4:00pm-4:59pm,37,37,16,4:00pm-4:59pm,48,48,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),0,,0,,0,,1,1
41,Oregon,410275,2,2,0,0,2,2,0,61,0,5,5,10,October,2015,2,Monday,6,6:00am-6:59am,38,38,1,This section IS ON the NHS,3,State Highway,SR-82 (ODOT 10),CR-BOOTH LN,1,Rural,3,Principal Arterial - Other,1,State Highway Agency,50,50,45.36230556,45.36230556,-118.0027194,-118.00271944,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,2,Front-to-Front,0,No,1,Non-Junction,1,Not an Intersection,0,,1,On Roadway,4,Dawn,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,6,6:00am-6:59am,44,44,6,6:00am-6:59am,55,55,99,Unknown,99,Unknown EMS Hospital Arrival Time,0,,0,,0,,1,0
41,Oregon,410276,1,1,0,1,1,1,1,51,880,5,5,10,October,2015,2,Monday,8,8:00am-8:59am,7,7,1,This section IS ON the NHS,6,Local Street - Municipality,E BURNSIDE ST,SE 181ST AVE,2,Urban,3,Principal Arterial - Other,4,City or Municipal Highway Agency,0,,45.52192778,45.52192778,-122.4771444,-122.47714444,0,No Special Jurisdiction,8,Pedestrian,0,Not a Collision with Motor Vehicle In-Transport,0,No,3,Intersection-Related,2,Four-Way Intersection,0,,1,On Roadway,1,Daylight,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,8,8:00am-8:59am,9,9,9,9:00am-9:59am,13,13,99,Unknown,99,Unknown EMS Hospital Arrival Time,0,,0,,0,,1,0
41,Oregon,410277,1,1,0,0,7,7,0,59,1610,3,3,9,September,2015,5,Thursday,14,2:00pm-2:59pm,29,29,1,This section IS ON the NHS,1,Interstate,I-84,,2,Urban,1,Interstate,1,State Highway Agency,2095,2095,45.66473889,45.66473889,-118.8120444,-118.81204444,0,No Special Jurisdiction,1,Rollover/Overturn,0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,0,,3,On Median,1,Daylight,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,14,2:00pm-2:59pm,27,27,14,2:00pm-2:59pm,35,35,14,2:00pm-2:59pm,53,53,0,,0,,0,,1,0
41,Oregon,410278,1,1,0,1,0,0,1,33,0,5,5,9,September,2015,7,Saturday,1,1:00am-1:59am,26,26,0,This section IS NOT on the NHS,4,County Road,CR-HIGHLAND AVE,,2,Urban,4,Minor Arterial,2,County Highway Agency,31,31,42.49703889,42.49703889,-123.3618833,-123.36188333,0,No Special Jurisdiction,8,Pedestrian,0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,0,,2,On Shoulder,2,Dark - Not Lighted,98,Not Reported,0,No Additional Atmospheric Conditions,98,Not Reported,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,99,Unknown EMS Scene Arrival Hour,99,Unknown EMS Scene Arrival Minutes,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),23,Indication of a Stalled/Disabled Vehicle,0,,0,,1,0
41,Oregon,410279,2,2,0,0,2,2,0,17,0,8,8,10,October,2015,5,Thursday,13,1:00pm-1:59pm,1,1,0,This section IS NOT on the NHS,4,County Road,CR-27TH ST,,2,Urban,4,Minor Arterial,2,County Highway Agency,5,5,44.01530833,44.01530833,-121.2590083,-121.25900833,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,2,Front-to-Front,0,No,1,Non-Junction,1,Not an Intersection,0,,1,On Roadway,1,Daylight,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,13,1:00pm-1:59pm,2,2,13,1:00pm-1:59pm,10,10,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),0,,0,,0,,1,0
41,Oregon,410280,2,2,0,0,7,7,0,29,0,9,9,10,October,2015,6,Friday,14,2:00pm-2:59pm,16,16,0,This section IS NOT on the NHS,4,County Road,CR-E EVANS CREEK RD,,1,Rural,5,Major Collector,2,County Highway Agency,237,237,42.52751944,42.52751944,-123.1625722,-123.16257222,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,2,Front-to-Front,0,No,1,Non-Junction,1,Not an Intersection,0,,1,On Roadway,1,Daylight,98,Not Reported,0,No Additional Atmospheric Conditions,98,Not Reported,0,No,0000000,Not Applicable,14,2:00pm-2:59pm,17,17,14,2:00pm-2:59pm,22,22,15,3:00pm-3:59pm,16,16,0,,0,,0,,2,0
